datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_MX-BC_avg,carbon_intensity_exchange_MX-BC_avg,power_net_import_US-CAL-BANC_avg,carbon_intensity_exchange_US-CAL-BANC_avg,power_net_import_US-CAL-IID_avg,carbon_intensity_exchange_US-CAL-IID_avg,power_net_import_US-CAL-LDWP_avg,carbon_intensity_exchange_US-CAL-LDWP_avg,power_net_import_US-CAL-TIDC_avg,carbon_intensity_exchange_US-CAL-TIDC_avg,power_net_import_US-NW-BPAT_avg,carbon_intensity_exchange_US-NW-BPAT_avg,power_net_import_US-NW-NEVP_avg,carbon_intensity_exchange_US-NW-NEVP_avg,power_net_import_US-NW-PACW_avg,carbon_intensity_exchange_US-NW-PACW_avg,power_net_import_US-SW-AZPS_avg,carbon_intensity_exchange_US-SW-AZPS_avg,power_net_import_US-SW-SRP_avg,carbon_intensity_exchange_US-SW-SRP_avg,power_net_import_US-SW-WALC_avg,carbon_intensity_exchange_US-SW-WALC_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_MX_avg,latest_forecasted_power_net_import_MX-BC_avg,latest_forecasted_power_net_import_US-CAL-BANC_avg,latest_forecasted_power_net_import_US-CAL-IID_avg,latest_forecasted_power_net_import_US-CAL-LDWP_avg,latest_forecasted_power_net_import_US-CAL-TIDC_avg,latest_forecasted_power_net_import_US-NW-BPAT_avg,latest_forecasted_power_net_import_US-NW-NEVP_avg,latest_forecasted_power_net_import_US-NW-PACW_avg,latest_forecasted_power_net_import_US-SW-AZPS_avg,latest_forecasted_power_net_import_US-SW-SRP_avg,latest_forecasted_power_net_import_US-SW-WALC_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2020-01-07T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578430800.0,US-CAL-CISO,285.75,219.04,266.78,,336.94,15926.0,,,5900.0,505.0,21321.0,eia.gov,48.07,38.08,48.09,37.62,2275.0,,,17.0,173.0,5819.0,,7551.0,91.0,,2952.91,0.0,0.0,689.69,291.05,6541.68,1285.34,8999.6,90.82,468.92,0.0,0.99,,,-109.0,285.75,-72.0,285.75,443.0,582.04,1828.0,444.59,-324.0,285.75,1368.0,108.75,83.0,505.88,0.0,,988.0,458.64,1172.0,225.4,18.0,519.14,0.71,-0.58,457.58,284.24,273.23,0.0,,,22681.0,,,,,,,,,,,,,,
2020-01-07T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1578434400.0,US-CAL-CISO,306.67,236.67,290.07,,347.3,15236.0,,,6227.0,323.0,21140.0,eia.gov,52.18,33.66,53.11,31.98,2272.0,,,16.0,145.0,4727.0,,8029.0,47.0,,2995.18,0.0,0.0,749.18,285.91,5385.54,1442.27,9755.13,48.26,477.51,0.0,1.03,,,-65.0,306.67,42.0,248.98,428.0,590.47,1908.0,469.47,-258.0,306.67,1461.0,106.28,90.0,522.79,0.0,,1039.0,469.54,1189.0,233.33,70.0,516.38,0.98,-0.53,,284.3,273.38,,,,23033.0,,,,,,,,,,,,,,
2020-01-07T23:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578438000.0,US-CAL-CISO,344.59,267.72,334.53,,366.56,15014.0,,,6876.0,266.0,21624.0,eia.gov,59.35,26.61,61.67,23.21,2270.0,,,16.0,168.0,3317.0,,9152.0,91.0,,3036.43,0.0,0.0,808.56,305.72,3704.05,1743.81,11415.66,91.57,517.1,0.0,1.09,,,-31.0,344.59,126.0,230.32,432.0,627.22,2161.0,490.41,-235.0,344.59,1639.0,98.25,81.0,562.04,0.0,,1014.0,523.0,1273.0,270.57,150.0,529.38,1.01,-0.66,,283.95,273.69,,,,23744.0,,,,,,,,,,,,,,
2020-01-08T00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1578441600.0,US-CAL-CISO,392.42,308.15,390.95,,395.13,14176.0,,,7655.0,155.0,21676.0,eia.gov,68.18,17.26,73.0,10.98,2271.0,,,19.0,293.0,1264.0,,10238.0,91.0,,3154.75,0.0,0.0,1024.88,441.56,1400.02,1899.08,13224.34,91.64,438.52,0.0,1.21,,,-18.0,392.42,75.0,220.96,327.0,660.76,2573.0,513.39,-137.0,392.42,1636.0,90.58,49.0,583.66,0.0,,1190.0,571.06,1597.0,312.48,208.0,556.55,0.99,-0.75,377.98,282.74,274.23,0.07,,,25093.0,,,,,,,,,,,,,,
2020-01-08T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1578445200.0,US-CAL-CISO,411.54,324.51,429.49,,383.3,14222.0,,,9040.0,102.0,23160.0,eia.gov,71.61,14.5,80.77,3.27,2270.0,,,18.0,465.0,0.0,,11378.0,91.0,,3217.17,0.0,0.0,1219.48,697.31,96.62,2562.37,14842.0,92.25,431.24,0.0,1.56,,,68.0,453.12,356.0,170.81,295.0,662.24,3451.0,468.89,-102.0,411.54,1660.0,90.85,37.0,581.0,0.0,,1177.0,579.9,1705.0,327.09,291.0,506.57,1.03,-0.79,,280.94,273.77,,,,27809.0,,,,,,,,,,,,,,
2020-01-08T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1578448800.0,US-CAL-CISO,402.98,316.73,420.7,,374.34,14786.0,,,9148.0,97.0,23837.0,eia.gov,70.5,15.98,79.09,5.55,2272.0,,,15.0,820.0,0.0,,11588.0,91.0,,3224.1,0.0,9.87,1129.22,1051.55,103.62,2642.56,15144.42,92.38,437.9,0.0,1.38,,,108.0,453.12,146.0,180.5,307.0,654.36,3443.0,445.33,-97.0,402.98,1765.0,90.18,50.0,573.3,0.0,,1206.0,573.22,1765.0,323.12,358.0,462.5,1.05,-0.71,,280.44,273.52,,,,28300.0,,,,,,,,,,,,,,
2020-01-08T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578452400.0,US-CAL-CISO,396.15,311.25,405.58,,379.91,15023.0,,,8732.0,87.0,23668.0,eia.gov,69.32,17.11,76.16,8.73,2271.0,,,12.0,1311.0,0.0,,11338.0,91.0,,3213.67,0.0,12.5,1091.84,1607.0,115.85,2311.7,14793.15,92.71,428.05,0.0,1.52,,,108.0,453.12,108.0,201.68,295.0,661.19,3231.0,455.96,-87.0,396.15,1696.0,95.65,55.0,575.06,0.0,,1208.0,570.02,1730.0,316.93,301.0,490.56,1.35,-0.56,11.72,280.33,273.91,0.21,,,27786.0,,,,,,,,,,,,,,
2020-01-08T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1578456000.0,US-CAL-CISO,394.22,309.03,406.09,,371.78,15209.0,,,8045.0,51.0,23203.0,eia.gov,69.44,16.7,76.26,8.78,2274.0,,,13.0,1336.0,0.0,,11495.0,91.0,,3216.89,0.0,5.7,944.64,1762.38,129.25,1976.2,14653.49,93.12,419.97,0.0,1.36,,,111.0,453.12,134.0,204.94,293.0,668.1,2482.0,487.3,-51.0,394.22,1939.0,98.27,71.0,581.3,0.0,,1152.0,563.62,1641.0,306.6,222.0,557.46,1.3,-0.69,,280.02,273.13,,,,26944.0,,,,,,,,,,,,,,
2020-01-08T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578459600.0,US-CAL-CISO,385.76,302.18,393.31,,371.94,14734.0,,,8039.0,58.0,22715.0,eia.gov,67.94,17.8,73.75,10.82,2273.0,,,13.0,1594.0,0.0,,10764.0,90.0,,3238.73,0.0,0.0,896.19,2090.96,78.01,1873.11,14001.04,92.51,443.11,0.0,1.35,,,113.0,453.12,217.0,210.75,319.0,668.86,2337.0,488.76,-58.0,385.76,1932.0,104.43,78.0,575.94,0.0,,1190.0,564.69,1652.0,304.8,201.0,573.52,1.58,-0.72,,279.88,273.52,,,,25654.0,,,,,,,,,,,,,,
2020-01-08T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1578463200.0,US-CAL-CISO,381.96,301.97,382.43,,381.16,13677.0,,,8067.0,46.0,21698.0,eia.gov,65.61,19.32,71.57,11.83,2270.0,,,13.0,1618.0,0.0,,9686.0,90.0,,3270.19,0.0,0.0,1126.58,2189.94,26.71,1973.44,12568.36,93.77,447.64,0.0,1.37,,,79.0,453.12,426.0,219.68,305.0,673.65,2264.0,512.3,-46.0,381.96,2066.0,118.95,76.0,579.62,0.0,,1121.0,625.62,1531.0,307.74,199.0,592.25,1.76,-0.89,5.56,279.67,273.34,0.32,,,23758.0,,,,,,,,,,,,,,
2020-01-08T07:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1578466800.0,US-CAL-CISO,395.74,313.88,394.12,,398.35,12142.0,,,7569.0,115.0,19596.0,eia.gov,67.67,15.83,73.74,7.52,2275.0,,,13.0,913.0,0.0,,8851.0,90.0,,3235.08,0.03,0.15,1103.14,1518.79,34.91,1545.86,11585.27,93.73,477.66,0.0,1.38,,,103.0,453.12,371.0,244.6,340.0,676.8,2202.0,518.51,-115.0,395.74,1773.0,128.82,45.0,586.96,0.0,,1096.0,634.53,1476.0,310.31,163.0,598.28,1.68,-1.06,,279.43,273.23,,,,22063.0,,,,,,,,,,,,,,
2020-01-08T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578470400.0,US-CAL-CISO,376.44,299.76,366.55,,391.04,11239.0,,,7615.0,115.0,18739.0,eia.gov,63.16,19.74,68.28,11.48,2275.0,,,13.0,1290.0,0.0,,7570.0,91.0,,3204.35,0.0,0.0,1157.05,2026.79,43.63,1627.09,10088.66,95.03,494.95,0.0,1.44,,,106.0,453.12,434.0,234.98,343.0,677.94,2262.0,506.0,-115.0,376.44,1845.0,123.21,41.0,589.48,0.0,,1025.0,648.04,1389.0,311.07,170.0,605.14,1.81,-1.03,,279.28,273.15,,,,20653.0,,,,,,,,,,,,,,
2020-01-08T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1578474000.0,US-CAL-CISO,341.16,272.1,306.11,,393.8,10741.0,,,7151.0,130.0,17762.0,eia.gov,56.2,25.98,56.46,22.41,2270.0,,,14.0,2407.0,0.0,,5960.0,90.0,,3164.81,0.0,0.0,1102.52,3068.93,60.89,1483.56,8291.05,93.87,495.13,0.0,1.25,,,54.0,453.12,350.0,237.23,344.0,680.69,2118.0,508.37,-130.0,341.16,1732.0,125.22,35.0,584.46,0.0,,1008.0,645.59,1354.0,305.9,156.0,611.52,1.97,-1.09,0.0,279.13,273.2,0.09,,,19904.0,,,,,,,,,,,,,,
2020-01-08T10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1578477600.0,US-CAL-CISO,322.02,255.59,279.85,,389.84,10966.0,,,6819.0,156.0,17629.0,eia.gov,53.31,28.97,51.36,27.93,2271.0,,,14.0,3063.0,0.0,,5528.0,90.0,,3124.13,0.0,0.0,972.59,3694.72,58.03,1353.41,7842.34,93.39,489.03,0.0,1.38,,,62.0,453.12,311.0,245.43,347.0,677.82,2036.0,493.72,-156.0,322.02,1592.0,126.35,24.0,581.97,0.0,,977.0,622.94,1328.0,304.55,142.0,600.77,1.85,-1.16,,278.95,273.02,,,,19463.0,,,,,,,,,,,,,,
2020-01-08T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1578481200.0,US-CAL-CISO,315.95,250.3,268.49,,385.65,10530.0,,,7171.0,171.0,17530.0,eia.gov,52.39,29.76,49.1,29.32,2273.0,,,15.0,3087.0,0.0,,5065.0,90.0,,3129.96,0.0,0.0,938.0,3754.3,54.09,1406.54,7663.21,93.64,488.84,0.0,1.42,,,56.0,453.12,369.0,243.41,345.0,675.76,2132.0,495.45,-171.0,315.95,1675.0,127.77,53.0,584.83,0.0,,1020.0,593.91,1369.0,306.73,152.0,593.04,2.08,-1.27,,278.84,273.1,,,,19396.0,,,,,,,,,,,,,,
2020-01-08T12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1578484800.0,US-CAL-CISO,326.06,257.44,288.22,,378.98,10400.0,,,7438.0,147.0,17691.0,eia.gov,54.82,27.63,52.93,25.22,2272.0,,,14.0,2623.0,0.0,,5401.0,90.0,,3104.39,0.0,0.0,895.94,3332.15,57.84,1496.93,8235.22,93.93,473.15,0.0,1.44,,,61.0,453.12,410.0,232.92,328.0,673.43,2253.0,501.21,-147.0,326.06,1791.0,123.24,48.0,592.57,0.0,,1014.0,565.51,1372.0,313.75,161.0,574.52,2.0,-1.31,0.0,278.61,273.11,0.16,,,20027.0,,,,,,,,,,,,,,
2020-01-08T13:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1578488400.0,US-CAL-CISO,320.28,252.59,288.43,,361.89,10636.0,,,8138.0,130.0,18644.0,eia.gov,53.74,29.53,53.0,25.65,2271.0,,,14.0,2728.0,0.0,,5533.0,90.0,,3119.48,0.0,0.0,941.96,3493.52,45.13,1964.62,8521.84,93.55,462.38,0.0,1.51,,,87.0,453.12,466.0,212.67,311.0,672.15,2608.0,466.48,-130.0,320.28,2007.0,106.22,40.0,589.45,0.0,,1006.0,573.77,1430.0,324.97,183.0,558.74,2.05,-1.49,,278.44,273.04,,,,21651.0,,,,,,,,,,,,,,
2020-01-08T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1578492000.0,US-CAL-CISO,314.39,247.26,289.0,,349.67,11941.0,,,8590.0,171.0,20360.0,eia.gov,52.85,31.96,53.22,27.74,2273.0,,,14.0,3313.0,0.0,,6250.0,91.0,,3092.36,0.0,12.2,988.66,3992.32,44.77,2456.67,9242.82,93.91,434.71,0.0,1.57,,,78.0,453.12,332.0,207.48,293.0,663.9,3101.0,421.27,-171.0,314.39,2012.0,93.07,18.0,583.57,0.0,,974.0,585.17,1483.0,327.12,299.0,487.4,1.83,-1.65,,278.3,272.97,,,,24231.0,,,,,,,,,,,,,,
2020-01-08T15:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1578495600.0,US-CAL-CISO,337.48,265.71,324.24,,356.76,13182.0,,,9054.0,223.0,22013.0,eia.gov,57.25,28.62,60.17,22.59,2273.0,,,12.0,2845.0,133.0,,7829.0,90.0,,3108.9,0.0,7.43,1087.42,3534.45,356.68,2401.0,10943.8,92.88,478.86,0.0,1.59,,,63.0,453.12,623.0,207.62,356.0,640.13,3214.0,438.85,-223.0,337.48,1897.0,94.24,64.0,576.07,0.0,,1084.0,582.06,1491.0,304.51,262.0,508.71,2.02,-1.68,0.0,278.11,273.23,0.06,,,25558.0,,,,,,,,,,,,,,
2020-01-08T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578499200.0,US-CAL-CISO,294.59,229.4,268.62,,344.93,14702.0,,,7584.0,326.0,21960.0,eia.gov,49.2,37.31,48.9,35.63,2273.0,,,11.0,2463.0,2776.0,,7089.0,90.0,,2963.66,0.0,1.84,905.51,3034.86,3327.08,1827.23,9245.95,92.27,560.38,0.0,1.22,,,4.0,453.12,541.0,216.6,518.0,588.87,2408.0,434.56,-326.0,294.59,1780.0,99.81,85.0,536.21,0.0,,1019.0,558.2,1161.0,272.27,68.0,549.06,1.88,-1.71,,278.72,273.24,,,,25172.0,,,,,,,,,,,,,,
2020-01-08T17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578502800.0,US-CAL-CISO,259.51,199.61,232.37,,318.61,15966.0,,,7330.0,462.0,22834.0,eia.gov,42.64,44.38,41.53,44.23,2274.0,,,10.0,1992.0,5070.0,,6529.0,91.0,,2962.08,0.0,0.0,819.21,2530.49,5896.42,1706.46,8261.84,92.81,563.38,0.0,1.3,,,-55.0,259.51,493.0,217.93,532.0,585.14,2261.0,398.89,-407.0,259.51,1765.0,101.6,71.0,502.81,0.0,,1016.0,491.37,1168.0,246.87,24.0,508.19,2.2,-1.75,,279.88,273.6,,,,24427.0,,,,,,,,,,,,,,
2020-01-08T18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1578506400.0,US-CAL-CISO,246.26,188.38,219.76,,306.42,16147.0,,,7112.0,596.0,22663.0,eia.gov,40.16,46.72,38.96,46.96,2274.0,,,12.0,1772.0,5810.0,,6189.0,90.0,,2974.19,0.0,0.0,768.19,2275.24,6698.12,1612.92,7719.53,91.41,522.13,0.0,1.26,,,-81.0,246.26,526.0,223.42,499.0,582.36,2139.0,394.92,-515.0,246.26,1723.0,103.76,46.0,501.33,0.0,,999.0,448.46,1167.0,231.55,13.0,487.42,2.4,-1.87,85.66,280.71,273.48,0.12,,,23681.0,,,,,,,,,,,,,,
2020-01-08T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1578510000.0,US-CAL-CISO,235.15,179.04,205.18,,308.12,16581.0,,,6810.0,665.0,22726.0,eia.gov,38.06,49.0,36.04,50.26,2273.0,,,15.0,1793.0,6540.0,,5870.0,90.0,,2940.4,0.0,0.0,742.73,2217.3,7407.84,1509.58,7322.32,90.9,493.69,0.0,1.24,,,-102.0,235.15,439.0,224.45,465.0,581.56,2101.0,399.62,-563.0,235.15,1621.0,102.53,38.0,509.95,0.0,,1027.0,440.12,1111.0,223.51,8.0,481.2,2.61,-1.87,,281.29,273.34,,,,23068.0,,,,,,,,,,,,,,
2020-01-08T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1578513600.0,US-CAL-CISO,224.84,170.54,193.66,,308.68,16398.0,,,6098.0,682.0,21814.0,eia.gov,36.4,50.22,33.83,52.31,2273.0,,,13.0,2444.0,6133.0,,5444.0,91.0,,2918.82,0.0,0.0,657.58,2792.02,6937.37,1223.91,6750.79,90.96,441.38,0.0,1.18,,,-121.0,224.84,261.0,231.25,436.0,577.73,1929.0,393.43,-560.0,224.84,1361.0,102.38,7.0,509.22,0.0,,964.0,429.64,1140.0,222.89,-1.0,224.84,2.82,-1.8,,281.65,273.25,,,,22755.0,,,,,,,,,,,,,,
2020-01-08T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1578517200.0,US-CAL-CISO,216.97,165.26,175.28,,317.83,15761.0,,,6516.0,578.0,21699.0,eia.gov,34.33,52.19,30.2,55.38,2272.0,,,14.0,2734.0,5995.0,,4655.0,91.0,,2925.62,0.0,0.0,748.52,3156.3,6855.98,1311.2,6149.09,91.51,459.53,0.0,1.25,,,-48.0,216.97,296.0,229.15,444.0,576.35,2130.0,396.24,-530.0,216.97,1372.0,101.93,46.0,513.42,0.0,,1084.0,442.09,1111.0,220.83,33.0,461.44,3.08,-1.63,456.26,281.73,272.97,0.06,,,22707.0,,,,,,,,,,,,,,
2020-01-08T22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1578520800.0,US-CAL-CISO,226.41,172.8,185.42,,328.24,15587.0,,,6273.0,560.0,21300.0,eia.gov,36.79,49.56,32.69,52.73,2272.0,,,14.0,3298.0,4921.0,,5034.0,48.0,,2908.19,0.0,0.0,697.36,3641.62,5780.7,1132.14,6625.38,49.11,464.23,0.0,1.26,,,-48.0,226.41,174.0,170.78,454.0,573.46,2230.0,403.6,-512.0,226.41,1170.0,102.42,54.0,515.83,0.0,,1022.0,437.22,1143.0,229.26,26.0,476.92,3.12,-1.66,,281.78,272.94,,,,22863.0,,,,,,,,,,,,,,
2020-01-08T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1578524400.0,US-CAL-CISO,262.48,201.82,228.52,,345.25,15647.0,,,6420.0,402.0,21665.0,eia.gov,44.13,42.53,41.09,44.4,2271.0,,,15.0,3810.0,3137.0,,6323.0,91.0,,2889.1,0.0,0.0,666.63,4158.17,3576.96,1478.1,8326.85,91.82,476.28,0.0,1.09,,,-35.0,262.48,305.0,245.35,413.0,614.52,2176.0,441.31,-367.0,262.48,1397.0,97.75,52.0,551.81,0.0,,880.0,477.31,1058.0,263.43,139.0,457.64,3.06,-1.74,,281.63,273.06,,,,23473.0,,,,,,,,,,,,,,
2020-01-09T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1578528000.0,US-CAL-CISO,299.1,232.07,268.29,,357.48,14450.0,,,7627.0,213.0,21864.0,eia.gov,51.25,34.73,49.06,35.22,2272.0,,,14.0,3596.0,1493.0,,6984.0,91.0,,3066.31,0.0,0.0,770.92,3967.92,1679.42,1944.55,9929.99,92.38,411.19,0.0,1.32,,,-15.0,299.1,363.0,241.82,309.0,656.69,2457.0,466.25,-198.0,299.1,1710.0,89.29,31.0,588.23,0.0,,1088.0,517.69,1446.0,309.3,223.0,487.91,2.73,-1.8,378.18,281.01,273.48,0.13,,,24918.0,,,,,,,,,,,,,,
2020-01-09T01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1578531600.0,US-CAL-CISO,330.74,259.06,312.53,,359.24,14178.0,,,9061.0,164.0,23075.0,eia.gov,56.74,29.61,57.96,26.02,2271.0,,,14.0,3689.0,0.0,,8113.0,91.0,,3148.17,0.0,0.0,1005.0,4054.57,141.32,2635.95,11595.81,93.19,399.5,0.0,1.5,,,8.0,453.12,500.0,209.8,267.0,656.53,3312.0,440.01,-164.0,330.74,1751.0,91.75,46.0,586.87,0.0,,1162.0,530.61,1658.0,334.23,357.0,435.92,2.4,-1.81,,279.65,273.48,,,,27609.0,,,,,,,,,,,,,,
2020-01-09T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1578535200.0,US-CAL-CISO,334.34,261.95,319.07,,357.96,14558.0,,,9407.0,125.0,23840.0,eia.gov,57.32,29.41,59.26,25.13,2272.0,,,15.0,3659.0,0.0,,8521.0,91.0,,3161.83,0.0,11.53,1062.48,4010.64,141.48,2847.02,12100.96,93.54,409.01,0.0,1.52,,,54.0,453.12,455.0,212.49,271.0,650.72,3417.0,440.5,-125.0,334.34,1923.0,91.13,47.0,583.79,0.0,,1194.0,534.92,1688.0,336.36,358.0,434.37,2.17,-1.65,,279.2,273.42,,,,28059.0,,,,,,,,,,,,,,
2020-01-09T03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1578538800.0,US-CAL-CISO,345.64,271.0,335.3,,361.9,14285.0,,,9078.0,123.0,23240.0,eia.gov,59.43,27.03,62.41,21.67,2275.0,,,16.0,3095.0,0.0,,8808.0,91.0,,3147.36,0.0,18.19,1054.28,3456.21,140.2,2665.57,12256.15,93.59,406.95,0.0,1.49,,,49.0,453.12,385.0,229.57,273.0,655.23,3270.0,445.85,-123.0,345.64,1867.0,93.12,46.0,585.78,0.0,,1185.0,536.66,1659.0,331.22,344.0,441.04,2.11,-1.22,12.22,278.93,273.57,0.08,,,27540.0,,,,,,,,,,,,,,
2020-01-09T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1578542400.0,US-CAL-CISO,355.22,278.85,343.47,,375.48,14872.0,,,8624.0,116.0,23380.0,eia.gov,61.52,25.01,64.4,20.31,2274.0,,,16.0,3021.0,0.0,,9514.0,47.0,,3150.16,0.0,13.71,1065.77,3426.05,132.89,2273.13,12856.96,49.93,409.98,0.0,1.43,,,58.0,453.12,372.0,237.25,283.0,661.47,2920.0,479.97,-116.0,355.22,1819.0,95.33,63.0,586.42,0.0,,1200.0,544.63,1637.0,326.85,272.0,499.93,1.94,-1.12,,278.79,273.55,,,,26658.0,,,,,,,,,,,,,,
2020-01-09T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1578546000.0,US-CAL-CISO,349.63,275.29,328.71,,382.17,13390.0,,,8606.0,42.0,21954.0,eia.gov,59.74,25.62,61.08,21.96,2272.0,,,17.0,2940.0,0.0,,8071.0,90.0,,3214.63,0.0,8.39,1073.5,3368.87,94.26,2151.25,11517.3,93.26,431.15,0.0,1.39,,,80.0,453.12,554.0,251.11,313.0,663.96,2563.0,504.78,-42.0,349.63,1819.0,101.34,82.0,594.07,0.0,,1264.0,561.6,1692.0,318.67,239.0,543.77,1.85,-1.05,,278.69,273.55,,,,25315.0,,,,,,,,,,,,,,
2020-01-09T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1578549600.0,US-CAL-CISO,348.24,275.09,314.5,,401.72,12763.0,,,8054.0,69.0,20748.0,eia.gov,59.09,25.48,58.26,23.93,2273.0,,,16.0,3054.0,0.0,,7330.0,90.0,,3201.63,0.0,0.43,1062.89,3489.89,20.46,1774.18,10655.76,93.65,447.91,0.0,1.19,,,57.0,453.12,461.0,289.41,334.0,670.16,2385.0,522.75,-69.0,348.24,1665.0,116.39,89.0,598.39,0.0,,1236.0,585.92,1621.0,318.9,206.0,570.1,1.86,-0.86,5.35,278.39,273.45,0.16,,,23451.0,,,,,,,,,,,,,,
